Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0011g00000nAbv8AAC,,,First Bathrick Foundation,Customer - Channel,,4-1-12 Higashiasakayamacho Kita-ku,Sakai,27,591-8008,JP,,,,"{""city"":""Sakai"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""591-8008"",""state"":""27"",""street"":""4-1-12 Higashiasakayamacho Kita-ku""}",4-1-12 Higashiasakayamacho Kita-ku,Sakai,27,591-8008,JP,,,,"{""city"":""Sakai"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""591-8008"",""state"":""27"",""street"":""4-1-12 Higashiasakayamacho Kita-ku""}",(555) 127-2280,(555) 998-6070,000662470711,,/services/images/photo/0011g00000nAbv8AAC,,Not For Profit,1788220,35,Public,,,Hot,,0051g000004BvFfAAK,2006-07-28T02:37:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbv9AAC,,,Johanns Investments,Other,,"No.48, Zhouzi St., Neihu Dist.",Taipei City,TPE,11493,TW,,,,"{""city"":""Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""11493"",""state"":""TPE"",""street"":""No.48, Zhouzi St., Neihu Dist.""}","No.48, Zhouzi St., Neihu Dist.",Taipei City,TPE,11493,TW,,,,"{""city"":""Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""11493"",""state"":""TPE"",""street"":""No.48, Zhouzi St., Neihu Dist.""}",(555) 991-4249,(555) 647-7037,000674057125,,/services/images/photo/0011g00000nAbv9AAC,,Banking,16415620,95,Private,,,Cold,,0051g000004BvFfAAK,2018-11-18T20:53:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvAAAS,,,Froeliger Organization,Customer - Channel,,1-1 Tenmabashikyomachi Chuo-ku,Osaka,27,540-0032,JP,,,,"{""city"":""Osaka"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""540-0032"",""state"":""27"",""street"":""1-1 Tenmabashikyomachi Chuo-ku""}",1-1 Tenmabashikyomachi Chuo-ku,Osaka,27,540-0032,JP,,,,"{""city"":""Osaka"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""540-0032"",""state"":""27"",""street"":""1-1 Tenmabashikyomachi Chuo-ku""}",(555) 160-5693,(555) 291-8672,000886104175,,/services/images/photo/0011g00000nAbvAAAS,,Not For Profit,437472900,8100,Subsidiary,,,Warm,,0051g000004BvFfAAK,2016-08-29T14:00:35.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvBAAS,,,Pottinger Engineering,Channel Partner / Reseller,,906 Buford Hwy,Cumming,GA,30041,US,,,,"{""city"":""Cumming"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30041"",""state"":""GA"",""street"":""906 Buford Hwy""}",906 Buford Hwy,Cumming,GA,30041,US,,,,"{""city"":""Cumming"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30041"",""state"":""GA"",""street"":""906 Buford Hwy""}",(555) 191-1582,(555) 116-9162,000831782878,,/services/images/photo/0011g00000nAbvBAAS,,Engineering,4546890,90,Private,,,Cold,,0051g000004BvFfAAK,2011-03-21T18:12:50.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvCAAS,,,Schmeisser Recreation,Prospect,,"No 49, Sec 1, Zhongxiao W Rd, Near Exit 3",Taipei City,TPE,100,TW,,,,"{""city"":""Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100"",""state"":""TPE"",""street"":""No 49, Sec 1, Zhongxiao W Rd, Near Exit 3""}","No 49, Sec 1, Zhongxiao W Rd, Near Exit 3",Taipei City,TPE,100,TW,,,,"{""city"":""Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100"",""state"":""TPE"",""street"":""No 49, Sec 1, Zhongxiao W Rd, Near Exit 3""}",(555) 352-7834,(555) 284-9060,000508674627,,/services/images/photo/0011g00000nAbvCAAS,,Recreation,90441780,780,Private,,,Warm,,0051g000004BvFfAAK,2009-10-25T19:10:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvDAAS,,,Umin Ltd,Installation Partner,,"2110 Sunset Blvd., 100",Rocklin,CA,957653731,US,,,,"{""city"":""Rocklin"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""957653731"",""state"":""CA"",""street"":""2110 Sunset Blvd., 100""}","2110 Sunset Blvd., 100",Rocklin,CA,957653731,US,,,,"{""city"":""Rocklin"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""957653731"",""state"":""CA"",""street"":""2110 Sunset Blvd., 100""}",(555) 834-8728,(555) 471-6829,000504301525,,/services/images/photo/0011g00000nAbvDAAS,,Other,88518040,520,Private,,,Warm,,0051g000004BvFfAAK,2008-09-15T18:03:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvEAAS,,,Strimple Recreation,Customer - Channel,,1-1-23 Oakashicho,Akashi,28,673-0891,JP,,,,"{""city"":""Akashi"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""673-0891"",""state"":""28"",""street"":""1-1-23 Oakashicho""}",1-1-23 Oakashicho,Akashi,28,673-0891,JP,,,,"{""city"":""Akashi"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""673-0891"",""state"":""28"",""street"":""1-1-23 Oakashicho""}",(555) 159-9272,(555) 863-1600,000942869620,,/services/images/photo/0011g00000nAbvEAAS,,Recreation,119083500,900,Private,,,Warm,,0051g000004BvFfAAK,2017-05-17T22:56:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvFAAS,,,Vaubel Engineering,Customer - Direct,,7505 Laguna Blvd,Elk Grove,CA,957585061,US,,,,"{""city"":""Elk Grove"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""957585061"",""state"":""CA"",""street"":""7505 Laguna Blvd""}",7505 Laguna Blvd,Elk Grove,CA,957585061,US,,,,"{""city"":""Elk Grove"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""957585061"",""state"":""CA"",""street"":""7505 Laguna Blvd""}",(555) 772-5615,(555) 639-5990,000446237357,,/services/images/photo/0011g00000nAbvFAAS,,Engineering,8537344,64,Other,,,Cold,,0051g000004BvFfAAK,2015-03-13T19:40:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvGAAS,,,Sandstede Recreation,Technology Partner,,"Antalya Havalimani 2, Dis Hatlar Terminali",Antalya,7,7230,TR,,,,"{""city"":""Antalya"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""7230"",""state"":""7"",""street"":""Antalya Havalimani 2, Dis Hatlar Terminali""}","Antalya Havalimani 2, Dis Hatlar Terminali",Antalya,7,7230,TR,,,,"{""city"":""Antalya"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""7230"",""state"":""7"",""street"":""Antalya Havalimani 2, Dis Hatlar Terminali""}",(555) 239-5173,(555) 849-6831,000947267737,,/services/images/photo/0011g00000nAbvGAAS,,Recreation,1270570,10,Private,,,Cold,,0051g000004BvFfAAK,2017-09-29T23:39:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvHAAS,,,Amezquita Manufacturing,Technology Partner,,"5000 #1 Meadowood Mall Circle, The Village at Double Diamond",Reno,NV,895026543,US,,,,"{""city"":""Reno"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""895026543"",""state"":""NV"",""street"":""5000 #1 Meadowood Mall Circle, The Village at Double Diamond""}","5000 #1 Meadowood Mall Circle, The Village at Double Diamond",Reno,NV,895026543,US,,,,"{""city"":""Reno"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""895026543"",""state"":""NV"",""street"":""5000 #1 Meadowood Mall Circle, The Village at Double Diamond""}",(555) 255-6561,(555) 538-4083,000695753186,,/services/images/photo/0011g00000nAbvHAAS,,Manufacturing,41148800,560,Public,,,Cold,,0051g000004BvFfAAK,2019-07-13T18:15:31.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvIAAS,,,Herrlich Finance,Other,,2750 W Big Beaver Rd,Troy,MI,480843204,US,,,,"{""city"":""Troy"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""480843204"",""state"":""MI"",""street"":""2750 W Big Beaver Rd""}",2750 W Big Beaver Rd,Troy,MI,480843204,US,,,,"{""city"":""Troy"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""480843204"",""state"":""MI"",""street"":""2750 W Big Beaver Rd""}",(555) 115-5322,(555) 665-9373,000635151840,,/services/images/photo/0011g00000nAbvIAAS,,Finance,7072110,45,Private,,,Warm,,0051g000004BvFfAAK,2015-12-03T18:29:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvJAAS,,,National Dosh Academics,Customer - Channel,,N96W17950 County Line Road,Germantown,WI,53022,US,,,,"{""city"":""Germantown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53022"",""state"":""WI"",""street"":""N96W17950 County Line Road""}",N96W17950 County Line Road,Germantown,WI,53022,US,,,,"{""city"":""Germantown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53022"",""state"":""WI"",""street"":""N96W17950 County Line Road""}",(555) 648-7158,(555) 719-1976,000823995096,,/services/images/photo/0011g00000nAbvJAAS,,Education,11574734,73,Public,,,Warm,,0051g000004BvFfAAK,2016-07-21T15:04:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvKAAS,,,Malakan Recreation,Technology Partner,,"137 SPOTSYLVANIA MALL, #570",FREDERICKSBURG,VA,22407,US,,,,"{""city"":""FREDERICKSBURG"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""22407"",""state"":""VA"",""street"":""137 SPOTSYLVANIA MALL, #570""}","137 SPOTSYLVANIA MALL, #570",FREDERICKSBURG,VA,22407,US,,,,"{""city"":""FREDERICKSBURG"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""22407"",""state"":""VA"",""street"":""137 SPOTSYLVANIA MALL, #570""}",(555) 501-3409,(555) 369-6188,000830043960,,/services/images/photo/0011g00000nAbvKAAS,,Recreation,11702860,76,Private,,,Warm,,0051g000004BvFfAAK,2019-04-19T20:42:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvLAAS,,,Jedik Investments,Other,,5351 Lyndale Ave South,Minneapolis,MN,554191229,US,,,,"{""city"":""Minneapolis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""554191229"",""state"":""MN"",""street"":""5351 Lyndale Ave South""}",5351 Lyndale Ave South,Minneapolis,MN,554191229,US,,,,"{""city"":""Minneapolis"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""554191229"",""state"":""MN"",""street"":""5351 Lyndale Ave South""}",(555) 568-5472,(555) 778-2009,000140391623,,/services/images/photo/0011g00000nAbvLAAS,,Banking,10748270,65,Subsidiary,,,Warm,,0051g000004BvFfAAK,2019-08-15T15:33:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvMAAS,,,Chiumento Transportation,Prospect,,2961 Monterey Road,San Jose,CA,951113156,US,,,,"{""city"":""San Jose"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""951113156"",""state"":""CA"",""street"":""2961 Monterey Road""}",2961 Monterey Road,San Jose,CA,951113156,US,,,,"{""city"":""San Jose"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""951113156"",""state"":""CA"",""street"":""2961 Monterey Road""}",(555) 336-9221,(555) 693-3197,000557191746,,/services/images/photo/0011g00000nAbvMAAS,,Transportation,45047800,460,Public,,,Warm,,0051g000004BvFfAAK,2015-10-05T16:44:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvNAAS,,,Morgenstein Chemicals,Prospect,,Terminal 1 Departure Gate 1,Dubai,DU,,AE,,,,"{""city"":""Dubai"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""DU"",""street"":""Terminal 1 Departure Gate 1""}",Terminal 1 Departure Gate 1,Dubai,DU,,AE,,,,"{""city"":""Dubai"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""DU"",""street"":""Terminal 1 Departure Gate 1""}",(555) 416-8156,(555) 919-5644,000407692611,,/services/images/photo/0011g00000nAbvNAAS,,Chemicals,105372200,920,Private,,,Hot,,0051g000004BvFfAAK,2016-02-29T00:28:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvOAAS,,,Delbridge Utilities,Customer - Channel,,"1 Great Wolf Drive (off Rte. 611 North), The Marketplace at Steamtown",Scotrun,PA,183559000,US,,,,"{""city"":""Scotrun"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""183559000"",""state"":""PA"",""street"":""1 Great Wolf Drive (off Rte. 611 North), The Marketplace at Steamtown""}","1 Great Wolf Drive (off Rte. 611 North), The Marketplace at Steamtown",Scotrun,PA,183559000,US,,,,"{""city"":""Scotrun"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""183559000"",""state"":""PA"",""street"":""1 Great Wolf Drive (off Rte. 611 North), The Marketplace at Steamtown""}",(555) 553-1178,(555) 230-4040,000478057384,,/services/images/photo/0011g00000nAbvOAAS,,Utilities,71293860,660,Subsidiary,,,Warm,,0051g000004BvFfAAK,2017-06-03T20:30:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvPAAS,,,Trembinski Telecommunications,Technology Partner,,Between King Fahd Branch Rd & Olaya St,Riyadh,1,,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""1"",""street"":""Between King Fahd Branch Rd & Olaya St""}",Between King Fahd Branch Rd & Olaya St,Riyadh,1,,SA,,,,"{""city"":""Riyadh"",""country"":""SA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""1"",""street"":""Between King Fahd Branch Rd & Olaya St""}",(555) 357-3520,(555) 713-2084,000249377060,,/services/images/photo/0011g00000nAbvPAAS,,Telecommunications,169402800,1200,Subsidiary,,,Warm,,0051g000004BvFfAAK,2001-07-18T03:26:31.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvQAAS,,,Dsaachs Energy,Channel Partner / Reseller,,"51 Newark Street, The Shipyards at 12th & Hudson",Hoboken,NJ,70304548,US,,,,"{""city"":""Hoboken"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""70304548"",""state"":""NJ"",""street"":""51 Newark Street, The Shipyards at 12th & Hudson""}","51 Newark Street, The Shipyards at 12th & Hudson",Hoboken,NJ,70304548,US,,,,"{""city"":""Hoboken"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""70304548"",""state"":""NJ"",""street"":""51 Newark Street, The Shipyards at 12th & Hudson""}",(555) 781-1666,(555) 625-1255,000863062345,,/services/images/photo/0011g00000nAbvQAAS,,Energy,2131640,92,Public,,,Cold,,0051g000004BvFfAAK,2005-11-06T17:34:11.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvRAAS,,,Flautt Municipality,Customer - Channel,,"4116 N. West Avenue, 101",Fresno,CA,937052033,US,,,,"{""city"":""Fresno"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""937052033"",""state"":""CA"",""street"":""4116 N. West Avenue, 101""}","4116 N. West Avenue, 101",Fresno,CA,937052033,US,,,,"{""city"":""Fresno"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""937052033"",""state"":""CA"",""street"":""4116 N. West Avenue, 101""}",(555) 243-2186,(555) 972-9127,000543112632,,/services/images/photo/0011g00000nAbvRAAS,,Government,51663340,470,Public,,,Warm,,0051g000004BvFfAAK,2012-11-17T17:43:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvSAAS,,,Casino Science,Other,,2305 Chem Rockland,Montreal,QC,H3P 3E9,CA,,,,"{""city"":""Montreal"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""H3P 3E9"",""state"":""QC"",""street"":""2305 Chem Rockland""}",2305 Chem Rockland,Montreal,QC,H3P 3E9,CA,,,,"{""city"":""Montreal"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""H3P 3E9"",""state"":""QC"",""street"":""2305 Chem Rockland""}",(555) 549-8038,(555) 288-2905,000385813407,,/services/images/photo/0011g00000nAbvSAAS,,Biotechnology,4767581,91,Subsidiary,,,Warm,,0051g000004BvFfAAK,2017-06-28T17:11:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvTAAS,,,Stastny Retail,Prospect,,"Prof. Dr. Ahmet Taner Kislali Mah. 8, Cad. No:179 - Cayyol",Ankara,6,6810,TR,,,,"{""city"":""Ankara"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""6810"",""state"":""6"",""street"":""Prof. Dr. Ahmet Taner Kislali Mah. 8, Cad. No:179 - Cayyol""}","Prof. Dr. Ahmet Taner Kislali Mah. 8, Cad. No:179 - Cayyol",Ankara,6,6810,TR,,,,"{""city"":""Ankara"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""6810"",""state"":""6"",""street"":""Prof. Dr. Ahmet Taner Kislali Mah. 8, Cad. No:179 - Cayyol""}",(555) 257-1264,(555) 160-6995,000579053350,,/services/images/photo/0011g00000nAbvTAAS,,Retail,122753800,2600,Public,,,Cold,,0051g000004BvFfAAK,2019-10-23T01:17:42.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvUAAS,,,Raigoza Recreation,Technology Partner,,"Shop no. 38, Level 3, North Wing, Trend Plaza, Tuen Mun, N.T.",Tuen Mum,91,,CN,,,,"{""city"":""Tuen Mum"",""country"":""CN"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""91"",""street"":""Shop no. 38, Level 3, North Wing, Trend Plaza, Tuen Mun, N.T.""}","Shop no. 38, Level 3, North Wing, Trend Plaza, Tuen Mun, N.T.",Tuen Mum,91,,CN,,,,"{""city"":""Tuen Mum"",""country"":""CN"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""91"",""street"":""Shop no. 38, Level 3, North Wing, Trend Plaza, Tuen Mun, N.T.""}",(555) 345-9003,(555) 280-7372,000204232905,,/services/images/photo/0011g00000nAbvUAAS,,Recreation,89050640,490,Private,,,Warm,,0051g000004BvFfAAK,2019-06-18T19:42:51.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbvVAAS,,,Mohmand Media,Channel Partner / Reseller,,"1241 Pleasant Grove Blvd., Roseville Square",Roseville,CA,956786971,US,,,,"{""city"":""Roseville"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""956786971"",""state"":""CA"",""street"":""1241 Pleasant Grove Blvd., Roseville Square""}","1241 Pleasant Grove Blvd., Roseville Square",Roseville,CA,956786971,US,,,,"{""city"":""Roseville"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""956786971"",""state"":""CA"",""street"":""1241 Pleasant Grove Blvd., Roseville Square""}",(555) 304-8046,(555) 612-7906,000318676831,,/services/images/photo/0011g00000nAbvVAAS,,Media,9263838,74,Private,,,Warm,,0051g000004BvFfAAK,2007-12-22T23:24:46.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
